frame.time_relative,ip.src,ip.dst,_ws.col.protocol,frame.len,tcp.flags,label
"358.603337000","192.168.1.10","192.168.1.20","SMB2","242","0x0018",normal,normal
"358.607475000","192.168.1.20","192.168.1.10","SMB2","146","0x0018",normal,normal
"358.607764000","192.168.1.10","192.168.1.20","SMB2","182","0x0018",normal,normal
"358.649512000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"358.650351000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"363.182592000",,,"ARP","60",,normal,normal
"363.915007000",,,"ARP","60",,normal,normal
"364.915124000",,,"ARP","60",,normal,normal
"370.564656000",,,"ARP","42",,normal,normal
"371.500750000",,,"ARP","42",,normal,normal
"372.500427000",,,"ARP","42",,normal,normal
"380.642059000","192.168.1.10","192.168.1.20","iSCSI","102","0x0018",normal,normal
"380.643645000","192.168.1.20","192.168.1.10","iSCSI","102","0x0018",normal,normal
"380.657409000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"385.405629000",,,"ARP","60",,normal,normal
"385.405659000",,,"ARP","42",,normal,normal
"385.579044000",,,"ARP","42",,normal,normal
"386.500327000",,,"ARP","42",,normal,normal
"387.500138000",,,"ARP","42",,normal,normal
"388.455325000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"388.455357000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"388.471216000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"388.471240000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"388.611982000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"388.611982000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"388.612016000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"388.612206000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"392.970335000","192.168.1.20","192.168.1.10","DNS","72",,normal,normal
"393.141257000","192.168.1.20","192.168.1.10","DNS","72",,normal,normal
"393.141643000","192.168.1.10","192.168.1.20","DNS","130",,normal,normal
"393.182988000",,,"ARP","60",,normal,normal
"393.923962000",,,"ARP","60",,normal,normal
"393.958160000","192.168.1.20","192.168.1.10","DNS","72",,normal,normal
"394.908943000",,,"ARP","60",,normal,normal
"394.957465000","192.168.1.20","192.168.1.10","DNS","72",,normal,normal
"395.878872000","192.168.1.20","192.168.1.10","DNS","73",,normal,normal
"395.908477000",,,"ARP","60",,normal,normal
"396.878188000","192.168.1.20","192.168.1.10","DNS","73",,normal,normal
"396.956025000","192.168.1.20","192.168.1.10","DNS","72",,normal,normal
"397.893594000","192.168.1.20","192.168.1.10","DNS","73",,normal,normal
"398.422842000",,,"ARP","42",,normal,normal
"399.000046000",,,"ARP","42",,normal,normal
"399.894384000","192.168.1.20","192.168.1.10","DNS","73",,normal,normal
"400.000545000",,,"ARP","42",,normal,normal
"400.956351000","192.168.1.20","192.168.1.10","DNS","72",,normal,normal
"401.000231000",,,"ARP","42",,normal,normal
"402.000807000",,,"ARP","42",,normal,normal
"402.047704000","192.168.1.10","192.168.1.20","DNS","72",,normal,normal
"403.000429000",,,"ARP","42",,normal,normal
"403.909641000","192.168.1.20","192.168.1.10","DNS","73",,normal,normal
"405.641042000","192.168.1.10","192.168.1.20","iSCSI","102","0x0018",normal,normal
"405.642080000","192.168.1.20","192.168.1.10","iSCSI","102","0x0018",normal,normal
"405.656740000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"405.672303000","192.168.1.10","192.168.1.20","DNS","73",,normal,normal
"407.000039000",,,"ARP","42",,normal,normal
"407.001397000",,,"ARP","60",,normal,normal
"408.180360000",,,"ARP","60",,normal,normal
"408.916854000",,,"ARP","60",,normal,normal
"409.906563000",,,"ARP","60",,normal,normal
"410.406706000",,,"ARP","60",,normal,normal
"410.406732000",,,"ARP","42",,normal,normal
"412.393373000",,,"ARP","60",,normal,normal
"412.906951000",,,"ARP","60",,normal,normal
"413.906271000",,,"ARP","60",,normal,normal
"415.564500000","192.168.1.20","192.168.1.10","DNS","72",,normal,normal
"415.565138000","192.168.1.10","192.168.1.20","DNS","130",,normal,normal
"415.578714000",,,"ARP","42",,normal,normal
"416.499931000",,,"ARP","42",,normal,normal
"417.499825000",,,"ARP","42",,normal,normal
"418.468820000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"418.468849000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"418.484613000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"418.484641000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"418.625288000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"418.625288000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"418.625325000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"418.625428000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"423.188649000",,,"ARP","60",,normal,normal
"423.906809000",,,"ARP","60",,normal,normal
"424.906683000",,,"ARP","60",,normal,normal
"425.344326000","192.168.1.20","192.168.1.10","SMB2","178","0x0018",normal,normal
"425.344469000","192.168.1.10","192.168.1.20","SMB2","474","0x0018",normal,normal
"425.390991000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"430.578502000",,,"ARP","42",,normal,normal
"430.640689000","192.168.1.10","192.168.1.20","iSCSI","102","0x0018",normal,normal
"430.641342000","192.168.1.20","192.168.1.10","iSCSI","102","0x0018",normal,normal
"430.656393000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"431.500496000",,,"ARP","42",,normal,normal
"432.500578000",,,"ARP","42",,normal,normal
"438.189854000",,,"ARP","60",,normal,normal
"438.907065000",,,"ARP","60",,normal,normal
"439.907158000",,,"ARP","60",,normal,normal
"445.579103000",,,"ARP","42",,normal,normal
"446.499824000",,,"ARP","42",,normal,normal
"447.499576000",,,"ARP","42",,normal,normal
"447.556256000","192.168.1.10","192.168.1.255","NBNS","92",,normal,normal
"447.556871000","192.168.1.10","224.0.0.251","MDNS","69",,normal,normal
"447.557371000",,,"MDNS","89",,normal,normal
"447.557834000","192.168.1.10","224.0.0.251","MDNS","69",,normal,normal
"447.558083000",,,"MDNS","89",,normal,normal
"447.559580000",,,"LLMNR","83",,normal,normal
"447.559795000","192.168.1.10","224.0.0.252","LLMNR","63",,normal,normal
"447.560089000",,,"LLMNR","83",,normal,normal
"447.560303000","192.168.1.10","224.0.0.252","LLMNR","63",,normal,normal
"447.969260000",,,"LLMNR","83",,normal,normal
"447.969605000","192.168.1.10","224.0.0.252","LLMNR","63",,normal,normal
"447.969761000",,,"LLMNR","83",,normal,normal
"447.969960000","192.168.1.10","224.0.0.252","LLMNR","63",,normal,normal
"448.344218000","192.168.1.10","192.168.1.255","NBNS","92",,normal,normal
"448.484683000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"448.484683000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"448.484724000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"448.484836000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"448.500168000","192.168.1.10","192.168.1.20","TCP","55","0x0010",normal,normal
"448.500354000","192.168.1.10","192.168.1.20","TCP","55","0x0010",normal,normal
"448.500983000","192.168.1.20","192.168.1.10","TCP","66","0x0010",normal,normal
"448.500983000","192.168.1.20","192.168.1.10","TCP","66","0x0010",normal,normal
"448.563289000","192.168.1.10","224.0.0.251","MDNS","69",,normal,normal
"448.563586000",,,"MDNS","89",,normal,normal
"448.641440000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"448.641480000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"449.109852000","192.168.1.10","192.168.1.255","NBNS","92",,normal,normal
"451.953717000","192.168.1.20","192.168.1.10","SMB2","146","0x0018",normal,normal
"451.953872000","192.168.1.10","192.168.1.20","SMB2","182","0x0018",normal,normal
"452.000039000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"453.188688000",,,"ARP","60",,normal,normal
"453.906384000",,,"ARP","60",,normal,normal
"454.906442000",,,"ARP","60",,normal,normal
"455.360920000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"455.360951000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"455.640953000","192.168.1.10","192.168.1.20","iSCSI","102","0x0018",normal,normal
"455.641674000","192.168.1.20","192.168.1.10","iSCSI","102","0x0018",normal,normal
"455.656296000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"460.578862000",,,"ARP","42",,normal,normal
"461.500327000",,,"ARP","42",,normal,normal
"462.500033000",,,"ARP","42",,normal,normal
"468.188856000",,,"ARP","60",,normal,normal
"468.910391000",,,"ARP","60",,normal,normal
"469.906520000",,,"ARP","60",,normal,normal
"475.566837000",,,"ARP","60",,normal,normal
"476.144356000",,,"ARP","42",,normal,normal
"476.406613000",,,"ARP","60",,normal,normal
"476.999763000",,,"ARP","42",,normal,normal
"477.406928000",,,"ARP","60",,normal,normal
"478.000313000",,,"ARP","42",,normal,normal
"478.500340000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"478.500382000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"478.656177000","192.168.1.10","192.168.1.20","TCP","55","0x0010",normal,normal
"478.656513000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"478.656566000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"478.656988000","192.168.1.20","192.168.1.10","TCP","66","0x0010",normal,normal
"478.736395000","192.168.1.20","192.168.1.10","DNS","72",,normal,normal
"478.736604000","192.168.1.10","192.168.1.20","DNS","130",,normal,normal
"479.110869000",,,"ARP","42",,normal,normal
"480.001552000",,,"ARP","42",,normal,normal
"480.642190000","192.168.1.10","192.168.1.20","iSCSI","102","0x0018",normal,normal
"480.642613000","192.168.1.20","192.168.1.10","iSCSI","102","0x0018",normal,normal
"480.655921000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"480.999861000",,,"ARP","42",,normal,normal
"481.969164000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"481.969191000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"483.189809000",,,"ARP","60",,normal,normal
"483.906400000",,,"ARP","60",,normal,normal
"484.923115000",,,"ARP","60",,normal,normal
"485.375116000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"485.375142000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"486.390706000",,,"ARP","42",,normal,normal
"486.999896000",,,"ARP","42",,normal,normal
"488.001239000",,,"ARP","42",,normal,normal
"490.578587000",,,"ARP","42",,normal,normal
"491.500349000",,,"ARP","42",,normal,normal
"492.500323000",,,"ARP","42",,normal,normal
"498.189480000",,,"ARP","60",,normal,normal
"498.906328000",,,"ARP","60",,normal,normal
"499.906867000",,,"ARP","60",,normal,normal
"505.640730000","192.168.1.10","192.168.1.20","iSCSI","102","0x0018",normal,normal
"505.641342000","192.168.1.20","192.168.1.10","iSCSI","102","0x0018",normal,normal
"505.656199000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"508.515650000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"508.515670000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"508.657861000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"508.657895000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"511.984263000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"511.984283000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"513.188460000",,,"ARP","60",,normal,normal
"513.906874000",,,"ARP","60",,normal,normal
"514.906148000",,,"ARP","60",,normal,normal
"515.390543000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"515.390573000","192.168.1.10","192.168.1.20","TCP","66","0x0010",normal,normal
"520.579797000",,,"ARP","42",,normal,normal
"521.499652000",,,"ARP","42",,normal,normal
"522.499999000",,,"ARP","42",,normal,normal
"528.190227000",,,"ARP","60",,normal,normal
"528.921713000",,,"ARP","60",,normal,normal
"529.906740000",,,"ARP","60",,normal,normal
"530.642159000","192.168.1.10","192.168.1.20","iSCSI","102","0x0018",normal,normal
"530.642698000","192.168.1.20","192.168.1.10","iSCSI","102","0x0018",normal,normal
"530.656429000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"532.943586000","192.168.1.20","192.168.1.10","TCP","66","0x0002",normal,normal
"532.943688000","192.168.1.10","192.168.1.20","TCP","66","0x0012",normal,normal
"532.944010000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"532.945553000","192.168.1.20","192.168.1.10","DCERPC","214","0x0018",normal,normal
"532.945660000","192.168.1.10","192.168.1.20","DCERPC","162","0x0018",normal,normal
"532.946037000","192.168.1.20","192.168.1.10","EPM","222","0x0018",normal,normal
"532.946213000","192.168.1.10","192.168.1.20","EPM","322","0x0018",normal,normal
"532.948282000","192.168.1.20","192.168.1.10","TCP","66","0x0002",normal,normal
"532.948354000","192.168.1.10","192.168.1.20","TCP","66","0x0012",normal,normal
"532.948685000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"532.951251000","192.168.1.20","192.168.1.10","TCP","1514","0x0010",normal,normal
"532.951251000","192.168.1.20","192.168.1.10","DCERPC","538","0x0018",normal,normal
"532.951299000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"532.951944000","192.168.1.10","192.168.1.20","DCERPC","338","0x0018",normal,normal
"532.952827000","192.168.1.20","192.168.1.10","DCERPC","274","0x0018",normal,normal
"532.953181000","192.168.1.10","192.168.1.20","DCERPC","159","0x0018",normal,normal
"532.956275000","192.168.1.20","192.168.1.10","DRSUAPI","322","0x0018",normal,normal
"532.956495000","192.168.1.10","192.168.1.20","DRSUAPI","258","0x0018",normal,normal
"532.956979000","192.168.1.20","192.168.1.10","DRSUAPI","306","0x0018",normal,normal
"532.957323000","192.168.1.10","192.168.1.20","DRSUAPI","386","0x0018",normal,normal
"532.957735000","192.168.1.20","192.168.1.10","DRSUAPI","194","0x0018",normal,normal
"532.957836000","192.168.1.10","192.168.1.20","DRSUAPI","194","0x0018",normal,normal
"532.959362000","192.168.1.20","192.168.1.10","EPM","222","0x0018",normal,normal
"532.959574000","192.168.1.10","192.168.1.20","EPM","322","0x0018",normal,normal
"532.960249000","192.168.1.20","192.168.1.10","DRSUAPI","258","0x0018",normal,normal
"532.960406000","192.168.1.10","192.168.1.20","DRSUAPI","258","0x0018",normal,normal
"532.960803000","192.168.1.20","192.168.1.10","DRSUAPI","306","0x0018",normal,normal
"532.961100000","192.168.1.10","192.168.1.20","DRSUAPI","386","0x0018",normal,normal
"532.961491000","192.168.1.20","192.168.1.10","DRSUAPI","194","0x0018",normal,normal
"532.961591000","192.168.1.10","192.168.1.20","DRSUAPI","194","0x0018",normal,normal
"532.965148000","192.168.1.20","192.168.1.10","TCP","66","0x0002",normal,normal
"532.965226000","192.168.1.10","192.168.1.20","TCP","66","0x0012",normal,normal
"532.965543000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"532.966283000","192.168.1.20","192.168.1.10","LDAP","404","0x0018",normal,normal
"532.967095000","192.168.1.10","192.168.1.20","LDAP","2682","0x0018",normal,normal
"532.967529000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"532.968874000","192.168.1.20","192.168.1.10","TCP","1514","0x0010",normal,normal
"532.968874000","192.168.1.20","192.168.1.10","LDAP","429","0x0018",normal,normal
"532.968917000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"532.969603000","192.168.1.10","192.168.1.20","LDAP","264","0x0018",normal,normal
"532.970415000","192.168.1.20","192.168.1.10","LDAP","189","0x0018",normal,normal
"532.970634000","192.168.1.10","192.168.1.20","LDAP","213","0x0018",normal,normal
"532.971615000","192.168.1.20","192.168.1.10","LDAP","194","0x0018",normal,normal
"532.971814000","192.168.1.10","192.168.1.20","LDAP","171","0x0018",normal,normal
"532.972260000","192.168.1.20","192.168.1.10","LDAP","188","0x0018",normal,normal
"532.972417000","192.168.1.10","192.168.1.20","LDAP","224","0x0018",normal,normal
"532.976324000","192.168.1.20","192.168.1.10","TCP","66","0x0002",normal,normal
"532.976407000","192.168.1.10","192.168.1.20","TCP","66","0x0012",normal,normal
"532.976733000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"532.978143000","192.168.1.20","192.168.1.10","TCP","1514","0x0010",normal,normal
"532.978143000","192.168.1.20","192.168.1.10","LDAP","429","0x0018",normal,normal
"532.978209000","192.168.1.10","192.168.1.20","TCP","54","0x0010",normal,normal
"532.979099000","192.168.1.10","192.168.1.20","LDAP","264","0x0018",normal,normal
"532.980227000","192.168.1.20","192.168.1.10","LDAP","140","0x0018",normal,normal
"532.980546000","192.168.1.10","192.168.1.20","LDAP","2990","0x0018",normal,normal
"532.980935000","192.168.1.20","192.168.1.10","TCP","60","0x0010",normal,normal
"532.981197000","192.168.1.20","192.168.1.10","LDAP","266","0x0018",normal,normal
"532.981509000","192.168.1.10","192.168.1.20","LDAP","284","0x0018",normal,normal
"532.982032000","192.168.1.20","192.168.1.10","LDAP","97","0x0018",normal,normal
"532.982182000","192.168.1.10","192.168.1.20","TCP","54","0x0014",normal,normal
